Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.097067356109619	0	-47.909098450605214	36.26692245428492	23.66992893277816	-167.74248889879289	150.0	0.0	10050	10050
10.929612398147583	1	-46.59006171028045	31.852890934012976	34.910422744899805	-115.00913107418548	150.0	0.0	10050	20100
15.779624938964844	2	-42.678447865613784	26.870114862440154	9.550716502892888	-111.19287566033063	150.0	0.0	10050	30150
20.603304147720337	3	-39.467176066031264	28.99262381723893	31.24857122302734	-118.64541821422245	150.0	0.0	10050	40200
25.475220680236816	4	-38.837386394501635	24.424322797585717	10.036280370254692	-116.41962672756907	150.0	0.0	10050	50250
30.328055143356323	5	-40.11345909075115	25.42322534434369	23.337161681378344	-126.07022844864089	150.0	0.0	10050	60300
35.21297073364258	6	-37.43187494947704	20.485106265246127	10.577890156236172	-92.58069087929154	150.0	0.0	10050	70350
40.06945729255676	7	-38.06387754251166	19.88442011495916	-1.2474739326688449	-104.55625379153369	150.0	0.0	10050	80400
44.95153594017029	8	-34.85771672927581	19.70707145845069	25.670979923961333	-102.18797956431317	150.0	0.0	10050	90450
49.8058066368103	9	-36.34079759548113	21.025562922836464	-4.5680562774479165	-112.90722009514516	150.0	0.0	10050	100500
54.665342807769775	10	-26.01474128783066	24.82019919644033	27.680841996417232	-90.4710628144637	150.0	0.0	10050	110550
59.53293013572693	11	-24.794015772283135	25.22924021648422	34.1814195348668	-115.56308563080935	150.0	0.0	10050	120600
64.38585019111633	12	-18.320952232571727	22.54030744804705	22.64307845369525	-89.00890990579057	150.0	0.0	10050	130650
69.26561069488525	13	-16.690757184268538	29.49132386245547	53.07630402801609	-112.5748514102091	150.0	0.0	10050	140700
74.1399712562561	14	-13.725367783296024	28.605654638174034	56.24003659513988	-117.42921633173324	150.0	0.0	10050	150750
79.01225185394287	15	-19.07961879072388	32.852475759433716	39.793215545802504	-150.43163853077914	150.0	0.0	10050	160800
83.85426878929138	16	-17.188022166097014	23.970990356912438	22.437827116756594	-138.94793826486392	150.0	0.0	10050	170850
88.72841358184814	17	-26.339627420748354	30.23404624276917	26.40456262149093	-110.37821856870492	150.0	0.0	10050	180900
93.56727194786072	18	-17.78664021085073	29.677302735429585	32.10812044421925	-113.42016975601554	150.0	0.0	10050	190950
98.43831849098206	19	-12.330666269532166	26.43599614895344	55.93314560067588	-96.66765073421878	150.0	0.0	10050	201000
103.27738380432129	20	-11.879944610613094	21.497064906692472	29.442004156258694	-80.31766609127267	150.0	0.0	10050	211050
108.14303374290466	21	-15.660636829788835	23.510905278507277	47.00734057786908	-71.81077106294472	150.0	0.0	10050	221100
112.98306012153625	22	-23.62203854635497	27.834204504344584	37.30538454417608	-101.13899917766557	150.0	0.0	10050	231150
