Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.8373353481292725	0	-71.056623851914	29.923258433784923	-2.0989818538813987	-133.94629935100699	150.0	0.0	10050	10050
10.445111274719238	1	-54.546752112521546	33.34568229441132	12.490642871381757	-138.88327637871885	150.0	0.0	10050	20100
15.092453956604004	2	-33.225307498665416	26.799714083099985	27.414488842074597	-84.88314127448942	150.0	0.0	10050	30150
19.833913564682007	3	-8.845884633900098	32.64041360800671	66.9099778192958	-82.57544925773271	150.0	0.0	10050	40200
24.58351445198059	4	-8.316656747545174	29.716512081735956	76.96748746634947	-58.78449787836481	150.0	0.0	10050	50250
29.321674346923828	5	-5.6137904132690775	32.845256567846896	81.44780703226466	-89.50008824209277	150.0	0.0	10050	60300
33.95617723464966	6	-7.041031253844823	31.531109627446202	73.91893533854706	-66.19170548773997	150.0	0.0	10050	70350
38.59566020965576	7	-4.593344367394528	30.499423380540605	88.49733920522432	-61.61505229375409	150.0	0.0	10050	80400
43.2152533531189	8	-8.405237639807899	32.733766470588776	89.46482835641146	-63.25481196094606	150.0	0.0	10050	90450
47.86925745010376	9	-4.15411481599285	33.25528408439529	93.61237271634917	-68.49835728230576	150.0	0.0	10050	100500
52.48810291290283	10	-4.907968798920887	24.153245320846672	57.75921773142955	-67.62285511566245	150.0	0.0	10050	110550
57.12946915626526	11	-12.174265802746524	22.204962836914973	32.38098453404286	-67.44852690974672	150.0	0.0	10050	120600
61.75560283660889	12	-12.718400378146443	26.735009880623913	63.96897993292154	-62.1767948200445	150.0	0.0	10050	130650
66.4696831703186	13	-12.664099089901823	28.820842175299514	74.70443745452759	-75.96439836633478	150.0	0.0	10050	140700
71.27903580665588	14	-6.207960194439152	27.60513676286071	47.324712118099896	-79.22831878765061	150.0	0.0	10050	150750
76.08533835411072	15	-14.442792964496643	29.787409793534497	59.11367504144079	-75.97267121980308	150.0	0.0	10050	160800
80.76689291000366	16	-15.97525071544293	26.201363807111658	47.68824257636612	-72.02551482696288	150.0	0.0	10050	170850
85.47150325775146	17	-12.688728660926191	22.536290753078983	27.89069205612594	-108.40997125749921	150.0	0.0	10050	180900
90.52441501617432	18	-9.601561253380344	20.009879603581485	45.372833916434914	-44.94523129183666	150.0	0.0	10050	190950
95.36754560470581	19	-10.969328422250312	22.5485552525939	47.469738292824694	-62.875069389175934	150.0	0.0	10050	201000
100.12275624275208	20	-11.78780096245365	23.304159600736327	42.476569389089114	-69.08157714482941	150.0	0.0	10050	211050
104.87350630760193	21	-12.136965720575073	19.824787894742947	48.66125089210874	-78.62078780370922	150.0	0.0	10050	221100
109.65613627433777	22	-7.570783039745244	21.61098575556758	36.0075314999242	-65.39787030518204	150.0	0.0	10050	231150
114.36679983139038	23	-4.4450026605915465	24.528271988206416	47.036695562664164	-79.40868643307233	150.0	0.0	10050	241200
119.1612195968628	24	-8.326203036838496	24.224400944199648	40.29140833684455	-68.6866654358847	150.0	0.0	10050	251250
