Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.401913166046143	0	-86.66845159230351	42.00061202753886	5.893933645748279	-183.12316152148105	150.0	0.0	10050	10050
9.796088218688965	1	-69.6174006706425	35.28032864695446	2.94110498100171	-153.08925036696274	150.0	0.0	10050	20100
14.163193702697754	2	-54.193937203852016	29.993529009603535	4.739284412515257	-136.0128570442191	150.0	0.0	10050	30150
18.62805724143982	3	-39.772977170984845	29.00474999621557	20.196076915632712	-124.73416589259082	150.0	0.0	10050	40200
22.99344563484192	4	-41.90222545323258	23.090909806238002	20.03687042529943	-126.8394518218211	150.0	0.0	10050	50250
27.380600690841675	5	-40.632070076957014	28.363114518424464	37.53999054314958	-145.5227272023257	150.0	0.0	10050	60300
31.748745679855347	6	-36.428089368856895	22.6143410219215	23.21044365405811	-97.61509109580051	150.0	0.0	10050	70350
36.13441228866577	7	-32.57168955326941	27.032143061271057	35.22205788332033	-134.61535966439516	150.0	0.0	10050	80400
40.50357103347778	8	-27.12050337148749	29.372694242723068	38.38263471169407	-111.42684913012984	150.0	0.0	10050	90450
44.86777472496033	9	-25.894482005130154	25.398169566596305	34.701515488099126	-87.99495599914705	150.0	0.0	10050	100500
49.26259255409241	10	-29.17736058879599	25.04823966312629	17.10585320957006	-86.00809037180872	150.0	0.0	10050	110550
53.621954917907715	11	-21.32164647787329	27.12421574037876	43.74787708996356	-92.23224868087415	150.0	0.0	10050	120600
58.0107045173645	12	-18.91243983168257	26.256117240833987	37.22367452130676	-94.76021893593307	150.0	0.0	10050	130650
62.36856937408447	13	-24.254454229250126	19.766454491324364	19.739070918488686	-70.65400308125376	150.0	0.0	10050	140700
66.76226210594177	14	-17.036618124868507	28.314407719531236	50.87553330076968	-146.66904581503405	150.0	0.0	10050	150750
71.12210536003113	15	-18.176793665578035	22.725894183526513	40.84197496768729	-116.78692822307252	150.0	0.0	10050	160800
75.47927641868591	16	-12.932409336043731	27.443346361084263	37.85471507504437	-90.7322193027447	150.0	0.0	10050	170850
79.86585688591003	17	-9.85239072226671	22.0887810520317	35.0420915479652	-63.69514363754951	150.0	0.0	10050	180900
84.2257170677185	18	-12.318500976942442	22.394061939678473	38.90735115300977	-88.85641557819889	150.0	0.0	10050	190950
88.60474395751953	19	-15.860439683390313	21.711687824321633	32.891388424327765	-72.5852235216152	150.0	0.0	10050	201000
92.96021270751953	20	-15.89650861383222	22.303811094280917	41.4003751546113	-77.93746480626433	150.0	0.0	10050	211050
97.3386116027832	21	-20.079005739097433	28.658155982655888	36.77309693610333	-101.21468097121763	150.0	0.0	10050	221100
101.69225978851318	22	-23.16211392391036	26.039421214000896	32.278749059950705	-96.77337164446057	150.0	0.0	10050	231150
106.06992554664612	23	-18.336603328037825	24.066101853251553	53.516810601848995	-69.48354521622822	150.0	0.0	10050	241200
110.4528079032898	24	-25.66121030036262	29.19201762977614	51.66217283572502	-129.0930215500779	150.0	0.0	10050	251250
114.82297444343567	25	-17.644468910592195	25.86661058726518	47.53045895056231	-76.09967185132187	150.0	0.0	10050	261300
119.37542271614075	26	-12.505256173358593	24.92283833252717	49.238264610917675	-94.0906183723337	150.0	0.0	10050	271350
123.82555174827576	27	-8.544379178166544	22.706666256683928	58.467667954964725	-63.81732469018287	150.0	0.0	10050	281400
128.35794186592102	28	-8.97820129771275	22.657027808376714	49.45179260470583	-74.20742383667759	150.0	0.0	10050	291450
133.04315209388733	29	-14.116457776216725	22.652981062276513	40.71088304759728	-81.8573860644594	150.0	0.0	10050	301500
137.86939883232117	30	-11.267929210657243	23.029178545250105	32.7764062391416	-96.2330479040378	150.0	0.0	10050	311550
142.45219731330872	31	-12.172812208945865	23.628659185043993	45.15019655133895	-68.63912207161371	150.0	0.0	10050	321600
