Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
22.65974187850952	0	-68.06435118099785	35.86405834830603	4.064784783742048	-188.20228155736362	150.0	0.0	50100	50100
44.51738500595093	1	-33.0730749170584	37.60527528146253	78.1693769685393	-133.3357389089592	150.0	0.0	50100	100200
66.53022575378418	2	-29.925066187874926	36.58284801557205	91.77869447592064	-150.07052310806944	150.0	0.0	50100	150300
88.32909893989563	3	-29.209665298043024	35.9068342987972	82.60947049252395	-119.7165458318446	150.0	0.0	50100	200400
109.98003888130188	4	-31.842714623010046	34.8525003577803	48.92356807445722	-140.27770099540905	150.0	0.0	50100	250500
131.68651509284973	5	-21.63420139324848	29.67295902937466	58.9464892541414	-158.6240036339505	150.0	0.0	50100	300600
153.61356115341187	6	-17.40852878050945	25.241882532070868	45.517188615720244	-107.50799438037573	150.0	0.0	50100	350700
176.23664927482605	7	-16.057428716710366	24.398649090792382	58.11586850345907	-83.84903006022789	150.0	0.0	50100	400800
199.04936003684998	8	-16.93494597116839	22.769365054993898	45.773486981618156	-103.38938039664639	150.0	0.0	50100	450900
220.97663688659668	9	-17.785106222209016	22.730039638229748	50.883319312901385	-91.33904854241709	150.0	0.0	50100	501000
243.51655960083008	10	-13.768674787716176	22.800686950639285	48.44665310569756	-100.4933740102293	150.0	0.0	50100	551100
266.1867618560791	11	-12.964314723577163	23.712730872656067	71.02348198838442	-92.27544065761387	150.0	0.0	50100	601200
288.44318079948425	12	-13.583463148211829	22.465217555997402	40.72546373827179	-85.1313044723994	150.0	0.0	50100	651300
311.08583879470825	13	-7.142984361202842	22.55585637748234	47.739456508410434	-78.72081681566873	150.0	0.0	50100	701400
333.4838938713074	14	-8.331204815134075	20.113139830926013	50.18589309001578	-95.4158024570122	150.0	0.0	50100	751500
355.66359424591064	15	-7.352324472699823	20.463599058233807	64.22434244972825	-109.01542890075658	150.0	0.0	50100	801600
377.79253697395325	16	-7.506735352577175	18.065967049868046	66.69860923844993	-64.27874886878658	150.0	0.0	50100	851700
400.11301589012146	17	-2.74884791745166	19.33525717075414	75.21472901916685	-73.16649426691622	150.0	0.0	50100	901800
422.59829545021057	18	-3.524886836581783	21.090050152803997	57.76728760395083	-104.68352642536784	150.0	0.0	50100	951900
444.52416348457336	19	-2.988253883787397	21.60302412741934	43.28361151372466	-130.87130859021423	150.0	0.0	50100	1002000
466.2935025691986	20	-3.167723639896112	19.68471188766136	45.5393054903195	-63.47057915023249	150.0	0.0	50100	1052100
488.1596939563751	21	0.5787335125807263	19.592851543220018	51.30584790158302	-73.55307945164826	150.0	0.0	50100	1102200
510.1132073402405	22	-2.285519990457454	20.192863308766267	48.33988594850591	-66.23178024039282	150.0	0.0	50100	1152300
531.9372417926788	23	-1.546132604956775	20.7299308933528	75.68379045096432	-80.26001497293184	150.0	0.0	50100	1202400
553.678168296814	24	-0.9046128821669596	22.252470424909	47.19500326893186	-91.72678902650856	150.0	0.0	50100	1252500
575.6738202571869	25	-1.5835503005504796	20.39541732553331	54.32886346236201	-65.65978535814939	150.0	0.0	50100	1302600
597.8162670135498	26	1.7098093864512056	18.359323528205426	59.38812286096717	-58.644061503647755	150.0	0.0	50100	1352700
620.1483392715454	27	-0.2950282122532629	20.104043096927494	48.94165899484158	-80.06653367281554	150.0	0.0	50100	1402800
642.7144069671631	28	0.0308997845731958	19.180023893954708	46.78720877264883	-73.92649408586809	150.0	0.0	50100	1452900
665.2381808757782	29	1.4013263049477678	17.766771340676907	41.21171552766558	-73.45461636081659	150.0	0.0	50100	1503000
687.4220535755157	30	2.2738051091666955	18.9859234155232	51.17009190445199	-66.43330313210554	150.0	0.0	50100	1553100
